istat;iddat;datum;name;nome;positiv;antigen;pcr(pos-geh)-tote;quarantaene;sumPos(pcr+antigen);pcr(pos-geh)+antigen(pos-geh)-tote;
21039;20210131;2021-01-31 00:00:00.0;LAJEN Gesamt;LAION Totale;115;77;22;96;192;null;
21039;20210201;2021-02-01 00:00:00.0;LAJEN Gesamt;LAION Totale;115;79;21;99;194;null;
21039;20210202;2021-02-02 00:00:00.0;LAJEN Gesamt;LAION Totale;115;80;18;86;195;null;
21039;20210203;2021-02-03 00:00:00.0;LAJEN Gesamt;LAION Totale;116;81;16;78;197;null;
21039;20210204;2021-02-04 00:00:00.0;LAJEN Gesamt;LAION Totale;118;82;17;89;200;null;
21039;20210205;2021-02-05 00:00:00.0;LAJEN Gesamt;LAION Totale;120;82;18;79;202;null;
21039;20210206;2021-02-06 00:00:00.0;LAJEN Gesamt;LAION Totale;121;85;13;80;206;null;
21039;20210207;2021-02-07 00:00:00.0;LAJEN Gesamt;LAION Totale;121;85;13;73;206;null;
21039;20210208;2021-02-08 00:00:00.0;LAJEN Gesamt;LAION Totale;122;87;11;74;209;null;
21039;20210209;2021-02-09 00:00:00.0;LAJEN Gesamt;LAION Totale;122;90;8;76;212;null;
21039;20210210;2021-02-10 00:00:00.0;LAJEN Gesamt;LAION Totale;null;null;null;76;213;30;
21039;20210211;2021-02-11 00:00:00.0;LAJEN Gesamt;LAION Totale;null;null;null;84;216;29;
21039;20210212;2021-02-12 00:00:00.0;LAJEN Gesamt;LAION Totale;125;95;null;81;220;32;
21039;20210213;2021-02-13 00:00:00.0;LAJEN Gesamt;LAION Totale;126;96;null;77;222;29;
21039;20210214;2021-02-14 00:00:00.0;LAJEN Gesamt;LAION Totale;126;96;null;65;222;28;
21039;20210215;2021-02-15 00:00:00.0;LAJEN Gesamt;LAION Totale;126;96;null;55;222;28;
21039;20210216;2021-02-16 00:00:00.0;LAJEN Gesamt;LAION Totale;126;97;null;55;223;20;
21039;20210217;2021-02-17 00:00:00.0;LAJEN Gesamt;LAION Totale;129;99;null;58;228;20;
21039;20210218;2021-02-18 00:00:00.0;LAJEN Gesamt;LAION Totale;130;99;null;57;229;19;
21039;20210219;2021-02-19 00:00:00.0;LAJEN Gesamt;LAION Totale;132;100;null;56;232;15;
21039;20210220;2021-02-20 00:00:00.0;LAJEN Gesamt;LAION Totale;132;100;null;51;232;13;
21039;20210221;2021-02-21 00:00:00.0;LAJEN Gesamt;LAION Totale;132;100;null;54;232;13;
21039;20210222;2021-02-22 00:00:00.0;LAJEN Gesamt;LAION Totale;133;100;null;53;233;13;
21039;20210223;2021-02-23 00:00:00.0;LAJEN Gesamt;LAION Totale;133;101;null;49;234;14;
21039;20210224;2021-02-24 00:00:00.0;LAJEN Gesamt;LAION Totale;133;101;null;48;234;14;
21039;20210225;2021-02-25 00:00:00.0;LAJEN Gesamt;LAION Totale;135;101;null;44;236;15;
21039;20210226;2021-02-26 00:00:00.0;LAJEN Gesamt;LAION Totale;135;102;null;37;237;16;
21039;20210227;2021-02-27 00:00:00.0;LAJEN Gesamt;LAION Totale;135;102;null;37;237;14;
21039;20210228;2021-02-28 00:00:00.0;LAJEN Gesamt;LAION Totale;135;102;null;30;237;14;
21039;20210301;2021-03-01 00:00:00.0;LAJEN Gesamt;LAION Totale;136;102;null;27;238;14;
21039;20210302;2021-03-02 00:00:00.0;LAJEN Gesamt;LAION Totale;136;104;null;33;240;16;
21039;20210303;2021-03-03 00:00:00.0;LAJEN Gesamt;LAION Totale;136;104;null;27;240;15;
21039;20210304;2021-03-04 00:00:00.0;LAJEN Gesamt;LAION Totale;136;104;null;27;240;18;
21039;20210305;2021-03-05 00:00:00.0;LAJEN Gesamt;LAION Totale;136;105;null;25;241;17;
21039;20210306;2021-03-06 00:00:00.0;LAJEN Gesamt;LAION Totale;136;105;null;24;241;16;
21039;20210307;2021-03-07 00:00:00.0;LAJEN Gesamt;LAION Totale;136;105;null;24;241;15;
21039;20210308;2021-03-08 00:00:00.0;LAJEN Gesamt;LAION Totale;136;105;null;22;241;13;
21039;20210309;2021-03-09 00:00:00.0;LAJEN Gesamt;LAION Totale;136;105;null;18;241;7;
21039;20210310;2021-03-10 00:00:00.0;LAJEN Gesamt;LAION Totale;136;106;null;18;242;7;
21039;20210311;2021-03-11 00:00:00.0;LAJEN Gesamt;LAION Totale;136;107;null;22;243;8;
21039;20210312;2021-03-12 00:00:00.0;LAJEN Gesamt;LAION Totale;136;107;null;20;243;7;
21039;20210313;2021-03-13 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;12;244;6;
21039;20210314;2021-03-14 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;10;244;6;
21039;20210315;2021-03-15 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;10;244;6;
21039;20210316;2021-03-16 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;10;244;6;
21039;20210317;2021-03-17 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;9;244;5;
21039;20210318;2021-03-18 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;9;244;4;
21039;20210319;2021-03-19 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;9;244;4;
21039;20210320;2021-03-20 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;8;244;4;
21039;20210321;2021-03-21 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;8;244;4;
21039;20210322;2021-03-22 00:00:00.0;LAJEN Gesamt;LAION Totale;137;107;null;8;244;4;
21039;20210323;2021-03-23 00:00:00.0;LAJEN Gesamt;LAION Totale;137;108;null;12;245;5;
21039;20210324;2021-03-24 00:00:00.0;LAJEN Gesamt;LAION Totale;137;108;null;9;245;5;
21039;20210325;2021-03-25 00:00:00.0;LAJEN Gesamt;LAION Totale;138;108;null;8;246;4;
21039;20210326;2021-03-26 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;12;247;3;
21039;20210327;2021-03-27 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;11;247;3;
21039;20210328;2021-03-28 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;11;247;3;
21039;20210329;2021-03-29 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;11;247;3;
21039;20210330;2021-03-30 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;11;247;3;
21039;20210331;2021-03-31 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;9;247;1;
21039;20210401;2021-04-01 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;10;247;1;
21039;20210402;2021-04-02 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;10;247;1;
21039;20210403;2021-04-03 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;10;247;1;
21039;20210404;2021-04-04 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;10;247;3;
21039;20210405;2021-04-05 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;10;247;3;
21039;20210406;2021-04-06 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;5;247;3;
21039;20210407;2021-04-07 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;6;247;3;
21039;20210408;2021-04-08 00:00:00.0;LAJEN Gesamt;LAION Totale;139;108;null;6;247;3;
21040;20201218;2020-12-18 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1411;232;228;295;1643;null;
21040;20201219;2020-12-19 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1416;239;227;304;1655;null;
21040;20201220;2020-12-20 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1431;242;230;281;1673;null;
21040;20201221;2020-12-21 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1433;242;228;325;1675;null;
21040;20201222;2020-12-22 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1439;246;215;311;1685;null;
21040;20201223;2020-12-23 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1442;254;199;324;1696;null;
21040;20201224;2020-12-24 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1447;265;199;356;1712;null;
21040;20201225;2020-12-25 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1459;269;206;342;1728;null;
21040;20201226;2020-12-26 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1459;269;206;339;1728;null;
21040;20201227;2020-12-27 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1465;271;210;337;1736;null;
21040;20201228;2020-12-28 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1468;272;208;328;1740;null;
21040;20201229;2020-12-29 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1470;302;199;370;1772;null;
21040;20201230;2020-12-30 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1476;329;197;398;1805;null;
21040;20201231;2020-12-31 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1488;346;200;445;1834;null;
21040;20210101;2021-01-01 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1493;360;197;459;1853;null;
21040;20210102;2021-01-02 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1499;363;202;440;1862;null;
21040;20210103;2021-01-03 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1507;372;206;431;1879;null;
21040;20210104;2021-01-04 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1508;374;206;423;1882;null;
21040;20210105;2021-01-05 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1516;392;200;450;1908;null;
21040;20210106;2021-01-06 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1534;401;208;470;1935;null;
21040;20210107;2021-01-07 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1546;401;216;483;1947;null;
21040;20210108;2021-01-08 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1554;424;220;487;1978;null;
21040;20210109;2021-01-09 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1580;440;226;489;2020;null;
21040;20210110;2021-01-10 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1589;446;229;483;2035;null;
21040;20210111;2021-01-11 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1595;447;233;488;2042;null;
21040;20210112;2021-01-12 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1603;463;223;505;2066;null;
21040;20210113;2021-01-13 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1616;475;217;528;2091;null;
21040;20210114;2021-01-14 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1624;480;217;556;2104;null;
21040;20210115;2021-01-15 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1638;484;203;546;2122;null;
21040;20210116;2021-01-16 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1647;487;202;549;2134;null;
21040;20210117;2021-01-17 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1655;493;198;522;2148;null;
21040;20210118;2021-01-18 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1661;493;198;484;2154;null;
21040;20210119;2021-01-19 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1667;505;178;508;2172;null;
21040;20210120;2021-01-20 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1676;520;155;503;2196;null;
21040;20210121;2021-01-21 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1680;535;142;505;2215;null;
21040;20210122;2021-01-22 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1699;537;148;471;2236;null;
21040;20210123;2021-01-23 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1711;546;148;499;2257;null;
21040;20210124;2021-01-24 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1726;550;141;502;2276;null;
21040;20210125;2021-01-25 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1727;553;141;536;2280;null;
21040;20210126;2021-01-26 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1729;566;133;563;2295;null;
21040;20210127;2021-01-27 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1745;576;101;564;2321;null;
21040;20210128;2021-01-28 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1754;588;97;644;2342;null;
21040;20210129;2021-01-29 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1772;599;89;629;2371;null;
21040;20210130;2021-01-30 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1782;608;89;602;2390;null;
21040;20210131;2021-01-31 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1788;611;79;551;2399;null;
21040;20210201;2021-02-01 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1799;611;87;548;2410;null;
21040;20210202;2021-02-02 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1801;612;74;539;2413;null;
21040;20210203;2021-02-03 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1811;618;72;463;2429;null;
21040;20210204;2021-02-04 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1821;626;71;486;2447;null;
21040;20210205;2021-02-05 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1834;631;78;447;2465;null;
21040;20210206;2021-02-06 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1844;635;60;457;2479;null;
21040;20210207;2021-02-07 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1859;638;71;453;2497;null;
21040;20210208;2021-02-08 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1859;639;71;421;2498;null;
21040;20210209;2021-02-09 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1871;654;60;453;2525;null;
21040;20210210;2021-02-10 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;null;null;null;439;2550;142;
21040;20210211;2021-02-11 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;null;null;null;481;2562;129;
21040;20210212;2021-02-12 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1901;679;null;479;2580;132;
21040;20210213;2021-02-13 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1910;690;null;489;2600;135;
21040;20210214;2021-02-14 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1921;692;null;472;2613;128;
21040;20210215;2021-02-15 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1923;692;null;428;2615;125;
21040;20210216;2021-02-16 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1926;701;null;428;2627;92;
21040;20210217;2021-02-17 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1930;708;null;392;2638;73;
21040;20210218;2021-02-18 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1935;719;null;405;2654;62;
21040;20210219;2021-02-19 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1945;727;null;377;2672;25;
21040;20210220;2021-02-20 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1951;739;null;376;2690;31;
21040;20210221;2021-02-21 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1955;741;null;355;2696;29;
21040;20210222;2021-02-22 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1955;742;null;313;2697;28;
21040;20210223;2021-02-23 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1959;754;null;309;2713;29;
21040;20210224;2021-02-24 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1961;756;null;302;2717;24;
21040;20210225;2021-02-25 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1965;758;null;310;2723;21;
21040;20210226;2021-02-26 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1971;765;null;302;2736;28;
21040;20210227;2021-02-27 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1974;772;null;304;2746;31;
21040;20210228;2021-02-28 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1984;772;null;297;2756;40;
21040;20210301;2021-03-01 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1984;772;null;291;2756;33;
21040;20210302;2021-03-02 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1987;772;null;273;2759;28;
21040;20210303;2021-03-03 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;1994;775;null;277;2769;25;
21040;20210304;2021-03-04 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2000;781;null;280;2781;157;
21040;20210305;2021-03-05 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2003;782;null;277;2785;156;
21040;20210306;2021-03-06 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2007;791;null;303;2798;161;
21040;20210307;2021-03-07 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2016;796;null;293;2812;150;
21040;20210308;2021-03-08 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2018;797;null;274;2815;147;
21040;20210309;2021-03-09 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2024;798;null;253;2822;138;
21040;20210310;2021-03-10 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2028;802;null;251;2830;137;
21040;20210311;2021-03-11 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2031;805;null;258;2836;144;
21040;20210312;2021-03-12 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2033;806;null;236;2839;128;
21040;20210313;2021-03-13 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2036;810;null;231;2846;125;
21040;20210314;2021-03-14 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2038;810;null;220;2848;119;
21040;20210315;2021-03-15 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2038;810;null;192;2848;117;
21040;20210316;2021-03-16 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2045;812;null;182;2857;113;
21040;20210317;2021-03-17 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2046;813;null;207;2859;103;
21040;20210318;2021-03-18 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2048;815;null;200;2863;105;
21040;20210319;2021-03-19 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2049;815;null;178;2864;103;
21040;20210320;2021-03-20 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2051;817;null;169;2868;98;
21040;20210321;2021-03-21 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2051;817;null;158;2868;92;
21040;20210322;2021-03-22 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2051;817;null;134;2868;89;
21040;20210323;2021-03-23 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2055;819;null;117;2874;77;
21040;20210324;2021-03-24 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2060;822;null;108;2882;73;
21040;20210325;2021-03-25 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2060;835;null;115;2895;79;
21040;20210326;2021-03-26 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2061;837;null;123;2898;77;
21040;20210327;2021-03-27 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2064;840;null;125;2904;75;
21040;20210328;2021-03-28 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2066;842;null;132;2908;72;
21040;20210329;2021-03-29 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2067;842;null;136;2909;73;
21040;20210330;2021-03-30 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2069;844;null;142;2913;69;
21040;20210331;2021-03-31 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2069;846;null;150;2915;69;
21040;20210401;2021-04-01 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2069;847;null;155;2916;68;
21040;20210402;2021-04-02 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2072;849;null;149;2921;64;
21040;20210403;2021-04-03 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2079;850;null;133;2929;61;
21040;20210404;2021-04-04 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2082;851;null;138;2933;59;
21040;20210405;2021-04-05 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2082;851;null;129;2933;58;
21040;20210406;2021-04-06 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2082;851;null;129;2933;62;
21040;20210407;2021-04-07 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2082;855;null;126;2937;66;
21040;20210408;2021-04-08 00:00:00.0;LEIFERS Gesamt;LAIVES Totale;2082;855;null;137;2937;61;
21041;20201218;2020-12-18 00:00:00.0;LANA Gesamt;LANA Totale;382;138;41;66;520;null;
21041;20201219;2020-12-19 00:00:00.0;LANA Gesamt;LANA Totale;385;141;43;71;526;null;
21041;20201220;2020-12-20 00:00:00.0;LANA Gesamt;LANA Totale;387;141;40;74;528;null;
21041;20201221;2020-12-21 00:00:00.0;LANA Gesamt;LANA Totale;389;143;40;73;532;null;
21041;20201222;2020-12-22 00:00:00.0;LANA Gesamt;LANA Totale;389;144;36;80;533;null;
21041;20201223;2020-12-23 00:00:00.0;LANA Gesamt;LANA Totale;391;147;34;84;538;null;
21041;20201224;2020-12-24 00:00:00.0;LANA Gesamt;LANA Totale;391;152;30;104;543;null;
21041;20201225;2020-12-25 00:00:00.0;LANA Gesamt;LANA Totale;393;153;28;106;546;null;
21041;20201226;2020-12-26 00:00:00.0;LANA Gesamt;LANA Totale;393;153;28;100;546;null;
21041;20201227;2020-12-27 00:00:00.0;LANA Gesamt;LANA Totale;393;155;28;100;548;null;
21041;20201228;2020-12-28 00:00:00.0;LANA Gesamt;LANA Totale;395;155;30;90;550;null;
21041;20201229;2020-12-29 00:00:00.0;LANA Gesamt;LANA Totale;398;164;34;86;562;null;
21041;20201230;2020-12-30 00:00:00.0;LANA Gesamt;LANA Totale;401;172;23;113;573;null;
21041;20201231;2020-12-31 00:00:00.0;LANA Gesamt;LANA Totale;402;179;22;125;581;null;
21041;20210101;2021-01-01 00:00:00.0;LANA Gesamt;LANA Totale;404;186;21;140;590;null;
21041;20210102;2021-01-02 00:00:00.0;LANA Gesamt;LANA Totale;407;188;24;157;595;null;
21041;20210103;2021-01-03 00:00:00.0;LANA Gesamt;LANA Totale;407;193;24;164;600;null;
21041;20210104;2021-01-04 00:00:00.0;LANA Gesamt;LANA Totale;410;193;27;167;603;null;
21041;20210105;2021-01-05 00:00:00.0;LANA Gesamt;LANA Totale;412;205;25;194;617;null;
21041;20210106;2021-01-06 00:00:00.0;LANA Gesamt;LANA Totale;416;213;27;205;629;null;
21041;20210107;2021-01-07 00:00:00.0;LANA Gesamt;LANA Totale;429;215;38;212;644;null;
21041;20210108;2021-01-08 00:00:00.0;LANA Gesamt;LANA Totale;429;225;38;238;654;null;
21041;20210109;2021-01-09 00:00:00.0;LANA Gesamt;LANA Totale;434;233;38;263;667;null;
21041;20210110;2021-01-10 00:00:00.0;LANA Gesamt;LANA Totale;434;234;37;257;668;null;
21041;20210111;2021-01-11 00:00:00.0;LANA Gesamt;LANA Totale;446;234;48;231;680;null;
21041;20210112;2021-01-12 00:00:00.0;LANA Gesamt;LANA Totale;446;239;45;235;685;null;
21041;20210113;2021-01-13 00:00:00.0;LANA Gesamt;LANA Totale;455;244;50;239;699;null;
21041;20210114;2021-01-14 00:00:00.0;LANA Gesamt;LANA Totale;459;246;43;261;705;null;
21041;20210115;2021-01-15 00:00:00.0;LANA Gesamt;LANA Totale;462;247;39;247;709;null;
21041;20210116;2021-01-16 00:00:00.0;LANA Gesamt;LANA Totale;470;251;43;266;721;null;
21041;20210117;2021-01-17 00:00:00.0;LANA Gesamt;LANA Totale;472;255;32;246;727;null;
21041;20210118;2021-01-18 00:00:00.0;LANA Gesamt;LANA Totale;474;257;32;227;731;null;
21041;20210119;2021-01-19 00:00:00.0;LANA Gesamt;LANA Totale;475;273;30;265;748;null;
21041;20210120;2021-01-20 00:00:00.0;LANA Gesamt;LANA Totale;477;280;19;261;757;null;
21041;20210121;2021-01-21 00:00:00.0;LANA Gesamt;LANA Totale;478;293;7;310;771;null;
21041;20210122;2021-01-22 00:00:00.0;LANA Gesamt;LANA Totale;488;303;10;319;791;null;
21041;20210123;2021-01-23 00:00:00.0;LANA Gesamt;LANA Totale;494;313;11;330;807;null;
21041;20210124;2021-01-24 00:00:00.0;LANA Gesamt;LANA Totale;501;317;9;339;818;null;
21041;20210125;2021-01-25 00:00:00.0;LANA Gesamt;LANA Totale;503;318;6;325;821;null;
21041;20210126;2021-01-26 00:00:00.0;LANA Gesamt;LANA Totale;504;324;5;316;828;null;
21041;20210127;2021-01-27 00:00:00.0;LANA Gesamt;LANA Totale;508;338;null;296;846;null;
21041;20210128;2021-01-28 00:00:00.0;LANA Gesamt;LANA Totale;515;346;7;324;861;null;
21041;20210129;2021-01-29 00:00:00.0;LANA Gesamt;LANA Totale;521;355;6;334;876;null;
21041;20210130;2021-01-30 00:00:00.0;LANA Gesamt;LANA Totale;529;377;5;355;906;null;
21041;20210131;2021-01-31 00:00:00.0;LANA Gesamt;LANA Totale;539;381;15;340;920;null;
21041;20210201;2021-02-01 00:00:00.0;LANA Gesamt;LANA Totale;547;385;22;356;932;null;
21041;20210202;2021-02-02 00:00:00.0;LANA Gesamt;LANA Totale;548;399;21;340;947;null;
21041;20210203;2021-02-03 00:00:00.0;LANA Gesamt;LANA Totale;555;407;29;371;962;null;
21041;20210204;2021-02-04 00:00:00.0;LANA Gesamt;LANA Totale;560;429;30;426;989;null;
21041;20210205;2021-02-05 00:00:00.0;LANA Gesamt;LANA Totale;570;437;38;438;1007;null;
21041;20210206;2021-02-06 00:00:00.0;LANA Gesamt;LANA Totale;574;459;25;460;1033;null;
21041;20210207;2021-02-07 00:00:00.0;LANA Gesamt;LANA Totale;577;482;22;473;1059;null;
21041;20210208;2021-02-08 00:00:00.0;LANA Gesamt;LANA Totale;579;488;21;472;1067;null;
21041;20210209;2021-02-09 00:00:00.0;LANA Gesamt;LANA Totale;582;509;13;515;1091;null;
21041;20210210;2021-02-10 00:00:00.0;LANA Gesamt;LANA Totale;null;null;null;481;1103;170;
21041;20210211;2021-02-11 00:00:00.0;LANA Gesamt;LANA Totale;null;null;null;519;1121;170;
21041;20210212;2021-02-12 00:00:00.0;LANA Gesamt;LANA Totale;599;540;null;485;1139;160;
21041;20210213;2021-02-13 00:00:00.0;LANA Gesamt;LANA Totale;606;552;null;515;1158;163;
21041;20210214;2021-02-14 00:00:00.0;LANA Gesamt;LANA Totale;609;555;null;485;1164;149;
21041;20210215;2021-02-15 00:00:00.0;LANA Gesamt;LANA Totale;611;555;null;454;1166;145;
21041;20210216;2021-02-16 00:00:00.0;LANA Gesamt;LANA Totale;613;565;null;475;1178;131;
21041;20210217;2021-02-17 00:00:00.0;LANA Gesamt;LANA Totale;614;568;null;443;1182;92;
21041;20210218;2021-02-18 00:00:00.0;LANA Gesamt;LANA Totale;617;572;null;442;1189;74;
21041;20210219;2021-02-19 00:00:00.0;LANA Gesamt;LANA Totale;625;580;null;390;1205;65;
21041;20210220;2021-02-20 00:00:00.0;LANA Gesamt;LANA Totale;631;583;null;363;1214;63;
21041;20210221;2021-02-21 00:00:00.0;LANA Gesamt;LANA Totale;633;585;null;331;1218;61;
21041;20210222;2021-02-22 00:00:00.0;LANA Gesamt;LANA Totale;636;585;null;305;1221;53;
21041;20210223;2021-02-23 00:00:00.0;LANA Gesamt;LANA Totale;636;590;null;282;1226;52;
21041;20210224;2021-02-24 00:00:00.0;LANA Gesamt;LANA Totale;642;590;null;264;1232;32;
21041;20210225;2021-02-25 00:00:00.0;LANA Gesamt;LANA Totale;651;590;null;255;1241;11;
21041;20210226;2021-02-26 00:00:00.0;LANA Gesamt;LANA Totale;654;594;null;225;1248;7;
21041;20210227;2021-02-27 00:00:00.0;LANA Gesamt;LANA Totale;658;595;null;212;1253;8;
21041;20210228;2021-02-28 00:00:00.0;LANA Gesamt;LANA Totale;658;596;null;185;1254;1;
21041;20210301;2021-03-01 00:00:00.0;LANA Gesamt;LANA Totale;661;596;null;165;1257;4;
